"LTER_site","local_site","year","date","time","pH","cond","ANC","acid","alkal","H+","NH4+","Ca++","Mg++","Na+","K+","Cl-","NO3-","SO4--","PO4---","Si","cat_sum","an_sum","chg_bal","TN","TDN","PN","DON","IN","TP","TDP","PP","DOP","IP","d18O","d18O_sdev","dDeut","dD_sdev","D_excess","Trit","T_sdev","TOC","DOC","POC","comments"
"NWT","ALBION",1985,1985-07-25,"DNS","6.6","16.8","142.27","NP","NP","0.25","NP","92.31","18.92","20.01","6.65","6.206","5.458","64.126","NP","1.664","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1985,1985-07-29,"DNS","6.53","17","109.81","NP","NP","0.3","NP","95.81","18.92","21.32","6.65","5.078","5.228","63.085","NP","19.802","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1985,1985-08-01,"DNS","6.45","17.8","109.81","NP","NP","0.35","NP","96.31","19.74","22.18","6.9","5.36","5.392","55.173","NP","11.814","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1985,1985-08-08,"DNS","6.23","16.95","101.95","NP","NP","0.59","NP","94.31","18.1","20.88","6.9","6.488","4.917","53.924","NP","20.966","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1985,1985-08-15,"DNS","6.86","21.1","147.84","NP","NP","0.14","NP","107.28","22.21","26.54","6.9","3.949","4.524","58.504","NP","14.31","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1985,1985-08-22,"DNS","6.5","20.5","183.73","NP","NP","0.32","NP","115.77","21.39","26.54","6.65","0.564","3.442","58.296","NP","10.65","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1985,1985-08-29,"DNS","6.8","30.1","211.76","NP","NP","0.16","NP","139.22","30.44","36.98","7.42","1.975","3.934","63.917","NP","19.136","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1985,1985-09-05,"DNS","6.39","20.2","145.87","NP","NP","0.41","NP","110.28","21.39","23.49","6.65","2.821","2.245","60.794","NP","10.65","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1985,1985-09-12,"DNS","6.6","25.6","184.88","NP","NP","0.25","NP","118.76","26.32","30.45","7.16","3.949","3.868","64.542","NP","16.973","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1985,1985-09-19,"DNS","6.65","19","146.53","NP","NP","0.22","NP","107.78","20.57","23.93","5.88","1.128","1.426","67.665","NP","6.157","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1985,1985-09-26,"DNS","6.58","16.8","113.75","NP","NP","0.26","NP","95.81","20.15","20.01","5.63","2.821","1.377","59.129","NP","7.155","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1985,1985-10-03,"DNS","6.48","18.1","113.91","NP","NP","0.33","NP","101.3","22.21","21.75","6.39","3.949","2.262","62.876","NP","7.322","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1985,1985-10-17,"DNS","6.78","22.8","179.8","NP","NP","0.17","NP","114.77","27.15","28.71","7.67","4.514","4.425","107.431","NP","25.626","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1985,1985-10-31,"DNS","6.66","25.4","188.81","NP","NP","0.22","NP","124.25","29.61","31.32","6.65","4.231","5.868","76.826","NP","16.806","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1985,1985-11-28,"DNS","6.56","29.7","210.78","NP","NP","0.28","NP","137.22","34.55","33.93","8.95","4.796","9.228","87.444","NP","26.125","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1985,1985-12-27,"DNS","6.57","32.6","210.12","NP","NP","0.27","NP","150.2","36.19","38.72","8.44","5.078","9.998","94.523","NP","35.61","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1986,1986-01-07,"DNS","6.52","33.9","219.79","NP","NP","0.3","NP","174.65","41.95","44.8","11.51","5.078","12.162","104.933","NP","35.61","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1986,1986-01-14,"DNS","6.48","35.3","236.84","NP","NP","0.33","NP","184.13","41.13","44.8","8.18","5.078","12.555","100.352","NP","34.112","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1986,1986-01-30,"DNS","6.76","33.7","226.84","NP","NP","0.17","NP","175.65","40.31","54.38","8.95","3.949","11.916","98.479","NP","26.957","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1986,1986-03-06,"DNS","6.59","27.6","215.86","NP","NP","0.26","NP","125.75","34.55","52.2","11","4.231","12.768","88.069","NP","21.632","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1986,1986-03-27,"DNS","6.48","25.1","159.8","NP","NP","0.33","NP","147.7","34.55","46.11","32.73","16.644","13.260","111.387","NP","21.632","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1986,1986-05-01,"DNS","6.59","33","264.37","NP","NP","0.26","NP","152.69","42.78","43.06","13.3","5.078","13.030","78.075","NP","44.928","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1986,1986-05-08,"DNS","6.3","28.3","183.73","NP","NP","0.5","NP","146.21","34.55","37.84","11.25","3.385","7.736","79.949","NP","38.272","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1986,1986-05-15,"DNS","6.56","28.6","195.86","NP","NP","0.28","NP","131.24","35.37","44.37","10.48","3.949","7.195","82.447","NP","34.944","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1986,1986-05-22,"DNS","6.46","24.4","153.9","NP","NP","0.35","NP","171.16","32.08","49.59","10.48","2.539","7.048","76.826","NP","21.299","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1986,1986-06-05,"DNS","6.47","20.6","151.77","NP","NP","0.34","NP","148.7","25.5","29.58","7.16","1.693","8.851","61.211","NP","27.789","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1986,1986-06-12,"DNS","6.56","19.5","147.51","NP","NP","0.28","NP","148.7","24.68","30.01","7.16","3.667","7.195","69.539","NP","22.464","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1986,1986-06-19,"DNS","6.3","17.1","120.96","NP","NP","0.5","NP","138.22","22.21","26.97","8.95","3.667","10.998","58.504","NP","19.802","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1986,1986-06-26,"DNS","6.25","19.6","120.96","NP","NP","0.56","NP","119.26","21.39","25.66","5.63","1.693","7.834","55.381","NP","25.126","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1986,1986-07-03,"DNS","6.21","17.6","126.86","NP","NP","0.62","NP","129.74","21.39","26.97","7.67","1.693","9.162","54.965","NP","32.947","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1986,1986-07-10,"DNS","6.26","17.2","120.96","NP","NP","0.55","NP","70.36","19.74","23.05","9.72","2.821","9.424","52.466","NP","19.635","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1986,1986-07-17,"DNS","6.48","16.2","95.88","NP","NP","0.33","NP","175.65","18.92","20.45","24.8","1.411","8.424","49.135","NP","20.467","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1986,1986-07-24,"DNS","6.4","15.4","99.98","NP","NP","0.4","NP","148.7","17.27","23.05","17.13","2.821","7.703","45.804","NP","15.642","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1986,1986-07-31,"DNS","6.34","15.5","119.81","NP","NP","0.46","NP","105.29","19.74","60.03","25.57","2.539","7.408","46.012","NP","12.147","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1986,1986-08-07,"DNS","6.36","15.6","123.91","NP","NP","0.44","NP","104.79","18.1","22.18","6.9","1.693","4.851","46.012","NP","19.302","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1986,1986-08-14,"DNS","6.02","18.8","120.96","NP","NP","0.95","NP","120.76","22.21","33.49","11.51","1.975","3.868","47.678","NP","24.461","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1986,1986-08-21,"DNS","7.12","17.6","133.91","NP","NP","0.08","NP","123.75","21.39","20.88","7.42","2.257","3.130","47.47","NP","15.974","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1986,1986-08-28,"DNS","7.07","17.2","121.94","NP","NP","0.09","NP","115.77","19.74","18.7","6.65","2.257","1.557","46.22","NP","6.822","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1986,1986-09-04,"DNS","7.11","15.9","133.91","NP","NP","0.08","NP","114.27","18.92","17.83","7.67","2.821","2.082","46.429","NP","8.486","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1986,1986-09-11,"DNS","6.97","16.9","125.88","NP","NP","0.11","NP","157.68","21.39","20.45","7.42","2.539","1.852","50.176","NP","8.32","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1986,1986-09-18,"DNS","6.94","18.1","121.94","NP","NP","0.11","NP","178.64","21.39","21.75","8.69","2.539","2.032","48.927","NP","3.162","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1986,1986-09-25,"DNS","7","19.3","137.84","NP","NP","0.1","NP","183.63","24.68","27.84","8.18","2.257","0.951","53.716","NP","13.978","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1986,1986-10-02,"DNS","7.14","26.8","197.83","NP","NP","0.07","NP","148.2","34.55","33.93","6.65","2.539","4.425","63.085","NP","30.118","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1986,1986-10-16,"DNS","7.06","29.5","215.69","NP","NP","0.09","NP","229.54","40.31","38.72","6.39","4.514","4.851","75.16","NP","37.274","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1986,1986-10-30,"DNS","7.05","27.6","211.76","NP","NP","0.09","NP","168.16","41.13","40.46","6.14","1.411","5.442","73.495","NP","45.926","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1986,1986-11-28,"DNS","6.95","21.7","157.84","NP","NP","0.11","NP","152.19","30.44","30.01","6.65","2.539","4.737","63.293","NP","20.966","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1986,1986-12-30,"DNS","6.79","22.9","145.87","NP","NP","0.16","NP","159.18","27.15","28.28","7.67","1.918","4.212","68.29","NP","31.45","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1987,1987-01-08,"DNS","6.7","22.7","179.8","NP","NP","0.2","NP","165.67","29.61","31.32","6.14","3.075","5.507","72.037","NP","21.466","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1987,1987-01-29,"DNS","7","33.6","229.79","NP","NP","0.1","NP","202.09","39.48","40.46","8.18","5.134","9.162","89.942","NP","40.269","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1987,1987-02-26,"DNS","6.66","22.1","159.8","NP","NP","0.22","NP","172.16","27.97","27.84","6.65","2.906","5.654","64.75","NP","33.28","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1987,1987-03-26,"DNS","6.88","24.8","163.9","NP","NP","0.13","NP","171.66","28.79","31.75","7.16","2.849","7.605","67.457","NP","29.952","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1987,1987-04-30,"DNS","6.78","28.2","159.97","NP","NP","0.17","NP","169.16","31.26","29.58","11.25","5.078","8.375","62.46","NP","47.59","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1987,1987-05-07,"DNS","6.67","27","175.37","NP","NP","0.21","NP","148.2","32.08","32.62","10.23","4.993","6.245","68.498","NP","38.771","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1987,1987-05-14,"DNS","6.78","21.1","142.59","NP","NP","0.17","NP","123.25","23.86","29.15","7.42","3.554","5.392","55.173","NP","16.806","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1987,1987-05-21,"DNS","6.73","19.4","147.84","NP","NP","0.19","NP","116.27","22.21","25.66","6.39","2.708","2.508","53.716","NP","7.155","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1987,1987-05-28,"DNS","6.83","22.2","155.87","NP","NP","0.15","NP","119.26","26.32","30.88","6.39","3.442","3.147","65.583","NP","28.954","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1987,1987-06-04,"DNS","6.73","18.5","115.88","NP","NP","0.19","NP","120.76","21.39","30.45","8.69","2.539","1.705","55.173","NP","20.8","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1987,1987-06-11,"DNS","6.8","17.4","111.94","NP","NP","0.16","NP","121.26","24.68","26.54","7.16","2.454","0.918","52.258","NP","1.664","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1987,1987-06-18,"DNS","6.96","19.5","136.04","NP","NP","0.11","NP","111.28","23.03","20.88","4.86","3.357","1.508","58.296","NP","29.952","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1987,1987-06-25,"DNS","6.65","18.4","145.87","NP","NP","0.22","NP","112.27","22.21","25.23","5.63","2.003","1.197","51.009","NP","89.856","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1987,1987-07-09,"DNS","6.44","18.1","149.15","NP","NP","0.36","NP","118.26","23.03","25.66","8.95","2.849","1.803","55.381","NP","28.288","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1987,1987-07-23,"DNS","6.63","17.8","142.59","NP","NP","0.23","NP","134.23","23.03","37.41","12.53","10.015","2.786","54.34","NP","23.629","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1987,1987-08-06,"DNS","6.57","14.6","142.59","NP","NP","0.27","NP","129.74","23.03","25.23","4.6","1.918","1.967","52.258","NP","25.459","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1987,1987-08-20,"DNS","6.64","15.4","124.56","NP","NP","0.23","NP","121.76","21.39","30.88","16.62","11.002","1.868","55.798","NP","28.454","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1987,1987-10-29,"DNS","6.96","28.7","298.3","NP","NP","0.11","NP","168.16","34.55","35.23","7.42","4.231","1.639","62.46","NP","33.114","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1988,1988-05-17,"DNS","6.6","26.41","181.11","NP","NP","0.25","NP","158.68","27.97","3.44","0.87","5.924","6.277","64.958","NP","24.128","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1988,1988-05-26,"DNS","6.6","23.7","163.24","NP","NP","0.25","NP","147.7","23.86","3.22","0.69","4.796","4.065","63.501","NP","20.8","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1988,1988-06-02,"DNS","6.53","23.5","164.06","NP","NP","0.3","NP","132.73","23.03","34.37","6.14","4.514","3.147","63.709","NP","27.29","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1988,1988-06-16,"DNS","6.27","15.8","79.49","NP","NP","0.54","NP","114.27","18.92","27.41","5.11","2.257","1.754","58.712","NP","20.966","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1988,1988-06-30,"DNS","6.39","15.9","121.94","NP","NP","0.41","NP","119.76","18.1","22.62","6.65","4.514","28.404","124.295","NP","14.976","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1988,1988-07-14,"DNS","6.25","17","140.13","NP","NP","0.56","NP","118.76","16.45","29.15","10.23","5.924","4.343","55.173","NP","21.632","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1988,1988-07-28,"DNS","7.26","14.48","139.31","NP","NP","0.05","NP","78.84","18.92","26.97","5.63","1.636","3.016","54.965","NP","16.64","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1988,1988-08-11,"DNS","6.59","19","140.13","NP","NP","0.26","NP","134.73","19.74","22.62","7.16","2.821","5.474","57.88","NP","24.96","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1988,1988-09-08,"DNS","7","16.5","140.95","NP","NP","0.1","NP","120.26","18.92","26.97","11.76","3.216","2.098","56.839","NP","8.32","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1988,1988-09-22,"DNS","7","19","147.51","NP","NP","0.1","NP","94.81","22.21","25.23","6.14","2.821","1.639","56.214","NP","13.312","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1988,1988-10-06,"DNS","7.1","21","163.9","NP","NP","0.08","NP","91.32","24.68","26.1","5.88","3.103","1.967","58.504","NP","33.28","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1988,1988-11-01,"DNS","6.47","19","NP","NP","NP","0.34","NP","93.31","21.39","23.05","9.46","0","2.459","67.873","NP","9.984","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1988,1988-12-01,"DNS","7.1","28.7","NP","NP","NP","0.08","NP","284.93","46.89","33.93","6.14","0","6.064","90.775","NP","24.96","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
"NWT","ALBION",1988,1988-12-29,"DNS","7.1","34.6","NP","NP","NP","0.08","NP","107.78","38.66","39.59","7.93","0","6.720","116.176","NP","29.952","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NP","NaN"
